Date,CN,Sales
1/25/2017,214162,342678.4
1/25/2017,214163,7200
1/25/2017,214164,811.5
1/25/2017,214165,26263.76
1/25/2017,214166,1800
1/25/2017,214167,38500
1/25/2017,214168,50079.6
1/25/2017,214169,32500
1/25/2017,214170,294802.8
1/25/2017,214171,107195.2
1/25/2017,214173,9748.8
1/25/2017,214174,177840
1/25/2017,214175,4000
1/25/2017,214176,57.5
1/25/2017,214177,88051.2
1/25/2017,214178,37051.2
1/25/2017,214179,90790
1/25/2017,214180,1300
1/25/2017,214181,4579.2
1/25/2017,214182,10600
1/25/2017,214183,575
1/25/2017,214184,5500
1/25/2017,214185,26180
1/25/2017,214186,11400
1/25/2017,214187,5890.5
1/25/2017,214188,3625
1/25/2017,214189,1800
1/25/2017,214190,3600
1/25/2017,214191,44450
1/25/2017,214192,750
1/25/2017,214193,151200
1/25/2017,214194,1575
1/25/2017,214196,1135
1/25/2017,214197,2110.5
1/25/2017,214198,3348
1/25/2017,214199,1220
1/25/2017,214200,16315
1/26/2017,214201,4480.2
1/26/2017,214202,58950
1/26/2017,214203,156000
1/26/2017,214204,28653.2
1/26/2017,214205,2570
1/26/2017,214206,21269.9
1/26/2017,214207,1720.7
1/26/2017,214208,12334.9
1/26/2017,214209,900
1/26/2017,214210,3686
1/26/2017,214211,4345
1/26/2017,214212,15120
1/26/2017,214213,266844.2
1/26/2017,214214,69215
1/26/2017,214215,27192
1/26/2017,214216,16920
1/26/2017,214217,35096
1/26/2017,214218,120823.2
1/26/2017,214219,33408
1/26/2017,214220,5683.8
1/26/2017,214221,176976
1/26/2017,214222,243993.6
1/26/2017,214223,16530
1/26/2017,214224,128445.3
1/26/2017,214225,1020
1/26/2017,214226,79464
1/26/2017,214227,6500
1/26/2017,214228,2700
1/26/2017,214229,42436
1/26/2017,214230,6450
1/26/2017,214231,130980.4
1/26/2017,214232,37840
1/26/2017,214233,22565
1/26/2017,214234,129840
1/26/2017,214235,85078.1
1/26/2017,214236,10180.8
1/26/2017,214237,80190.8
1/26/2017,214238,102172
1/26/2017,214239,2151
1/27/2017,214240,30000
1/27/2017,214241,74126.6
1/27/2017,214242,71579.08
1/27/2017,214243,2222
1/27/2017,214244,7320
1/27/2017,214245,3018
1/27/2017,214246,8500
1/27/2017,214247,92160
1/27/2017,214248,41522.4
1/27/2017,214249,29880
1/27/2017,214250,34000
1/27/2017,214251,27360
1/27/2017,214252,1323.1
1/27/2017,214253,492
1/27/2017,214254,218476.8
1/27/2017,214255,8290.08
1/27/2017,214256,184.5
1/27/2017,214257,2473.2
1/27/2017,214258,803.76
1/27/2017,214259,1863.44
1/27/2017,214260,3759.7
1/27/2017,214261,62.5
1/27/2017,214262,18133.6
1/27/2017,214263,5325
1/27/2017,214264,3950
1/27/2017,214265,10640
1/27/2017,214266,839
1/27/2017,214267,231696
1/27/2017,214268,181440
1/27/2017,214269,133920
1/27/2017,214270,19675
1/27/2017,214271,4290.37
1/27/2017,214272,185632
1/27/2017,214273,2220
1/27/2017,214274,20750
1/27/2017,214275,67179.68
1/27/2017,214276,38
1/27/2017,214277,3777.84
1/27/2017,214278,17920
1/27/2017,214279,66361
1/27/2017,214280,5400
1/27/2017,214281,40447.2
1/27/2017,214282,3384
1/27/2017,214283,13802.8
1/27/2017,214284,1507.6
1/30/2017,214285,363397.12
1/30/2017,214286,26539.2
1/30/2017,214287,51.9
1/30/2017,214288,9084
1/30/2017,214289,18000
1/30/2017,214290,372380
1/30/2017,214291,102211.4
1/30/2017,214292,2160
1/30/2017,214293,3411.4
1/30/2017,214294,6234
1/30/2017,214295,151200
1/30/2017,214296,615.6
1/30/2017,214297,17218.4
1/30/2017,214298,14040
1/30/2017,214299,5472
1/30/2017,214300,12774
1/30/2017,214301,60.33
1/30/2017,214302,94447.22
1/30/2017,214303,850
1/30/2017,214304,11141
1/30/2017,214305,93096
1/30/2017,214306,17038.08
1/30/2017,214307,26545.25
1/30/2017,214308,10057.5
1/30/2017,214309,7926.25
1/30/2017,214310,665.22
1/30/2017,214311,46891.8
1/30/2017,214312,9002.58
1/30/2017,214313,37666.4
1/30/2017,214314,7992
1/30/2017,214315,3650
1/30/2017,214316,3300
1/30/2017,214317,17529.32
1/30/2017,214318,1224
1/30/2017,214319,3165
1/30/2017,214320,7950
1/30/2017,214321,27750
1/30/2017,214322,7766.5
1/30/2017,214323,6264
1/30/2017,214324,21716
1/30/2017,214325,331200
1/30/2017,214326,1080
1/30/2017,214327,377.1
1/30/2017,214328,65880
1/30/2017,214329,10540.8
1/30/2017,214330,1926
1/30/2017,214331,78.26
1/30/2017,214332,963
1/30/2017,214333,19764
1/30/2017,214334,15134.4
1/30/2017,214336,91215
1/30/2017,214337,95603.6
1/30/2017,214338,9223.2
1/31/2017,214339,105
1/31/2017,214340,49460.4
1/31/2017,214341,26000
1/31/2017,214342,37
1/31/2017,214343,73563
1/31/2017,214344,1408
1/31/2017,214345,650
1/31/2017,214346,219270.6
1/31/2017,214347,909
1/31/2017,214348,249.2
1/31/2017,214349,1557.5
1/31/2017,214350,747.6
1/31/2017,214351,57968
1/31/2017,214352,39641.16
1/31/2017,214353,8601
1/31/2017,214354,12676.1
1/31/2017,214355,495
1/31/2017,214356,43200
1/31/2017,214357,65520
1/31/2017,214358,5750
1/31/2017,214359,202680
1/31/2017,214360,1860
1/31/2017,214361,4836.72
1/31/2017,214362,4425
1/31/2017,214363,108014.2
1/31/2017,214364,4569.1
1/31/2017,214365,7900
1/31/2017,214366,6129.72
1/31/2017,214367,9625
1/31/2017,214368,32276.4
1/31/2017,214369,15640
1/31/2017,214371,50945.86
1/31/2017,214372,76800
1/31/2017,214373,2859.1
1/31/2017,214374,331.52
1/31/2017,214375,3661.6
1/31/2017,214376,31525
1/31/2017,214377,45957.95
1/31/2017,214378,202200
1/31/2017,214379,49032
1/31/2017,214380,12300
1/31/2017,214381,302400
1/31/2017,214382,1660.5
1/31/2017,214383,1220
1/31/2017,214384,1237.5
1/31/2017,214385,3931.2
1/31/2017,214386,2535.5
1/31/2017,214387,3852
2/1/2017,214388,52.5
2/1/2017,214389,4650
2/1/2017,214391,659.27
2/1/2017,214392,48731.68
2/1/2017,214393,203.26
2/1/2017,214394,39528
2/1/2017,214395,5294.6
2/1/2017,214396,380
2/1/2017,214397,16942
2/1/2017,214398,360
2/1/2017,214399,8290
2/1/2017,214400,177000
2/1/2017,214401,2750
2/1/2017,214402,21398.4
2/1/2017,214403,26
2/1/2017,214405,649.1
2/1/2017,214406,1871
2/1/2017,214407,525.88
2/1/2017,214408,6120
2/1/2017,214409,35250.6
2/1/2017,214410,107712
2/1/2017,214411,7672
2/1/2017,214412,2316.1
2/1/2017,214413,25125
2/1/2017,214414,28252.8
2/1/2017,214415,7140.5
2/1/2017,214416,89858.88
2/1/2017,214417,4020
2/1/2017,214418,45
2/1/2017,214419,787.5
2/1/2017,214420,26500
2/1/2017,214421,25310
2/1/2017,214422,951
2/1/2017,214423,199403.6
2/1/2017,214424,60377
2/1/2017,214425,274.4
2/1/2017,214426,226800
2/1/2017,214427,255985.2
2/1/2017,214428,34440
2/1/2017,214429,3368
2/1/2017,214430,139460
2/2/2017,214431,221847.4
2/2/2017,214432,160
2/2/2017,214433,1617.2
2/2/2017,214434,325
2/2/2017,214435,1880.4
2/2/2017,214436,26192.26
2/2/2017,214437,900
2/2/2017,214438,100036.8
2/2/2017,214439,1356.5
2/2/2017,214440,2496.8
2/2/2017,214441,985
2/2/2017,214442,811.5
2/2/2017,214443,26000
2/2/2017,214444,1954.65
2/2/2017,214445,6800
2/2/2017,214446,4624.65
2/2/2017,214447,12720.96
2/2/2017,214449,376.02
2/2/2017,214450,2533.5
2/2/2017,214451,900
2/2/2017,214452,2125
2/2/2017,214453,5730
2/2/2017,214454,21585
2/2/2017,214455,10620.48
2/2/2017,214456,491412
2/2/2017,214457,488500
2/2/2017,214458,530
2/2/2017,214459,4795.44
2/2/2017,214460,37845
2/2/2017,214461,38130.5
2/2/2017,214462,30088.8
2/2/2017,214463,181.5
2/2/2017,214464,25778.28
2/2/2017,214465,51408
2/2/2017,214466,30988.08
2/2/2017,214467,130.42
2/2/2017,214468,51624
2/2/2017,214469,3229.12
2/2/2017,214470,15369
2/2/2017,214471,6106.4
2/2/2017,214472,2620
2/2/2017,214473,14299.2
2/2/2017,214474,640808
2/2/2017,214475,79409.6
2/2/2017,214476,226920
2/2/2017,214477,26530.4
2/2/2017,214478,52870.48
2/2/2017,214479,990
2/2/2017,214480,4870.5
2/2/2017,214481,42552
2/2/2017,214482,27360
2/3/2017,214483,14200
2/3/2017,214484,19.26
2/3/2017,214485,6341.44
2/3/2017,214486,32308
2/3/2017,214487,50911
2/3/2017,214488,2128
2/3/2017,214489,23284.96
2/3/2017,214490,17946
2/3/2017,214491,5800
2/3/2017,214492,2450
2/3/2017,214493,106.5
2/3/2017,214494,8940
2/3/2017,214495,5119
2/3/2017,214496,23635.2
2/3/2017,214497,19346.22
2/3/2017,214498,7272
2/3/2017,214499,18500
2/3/2017,214500,4950
2/3/2017,214501,52.5
2/3/2017,214502,13392
2/3/2017,214503,59785.9
2/3/2017,214504,13125
2/3/2017,214505,717308
2/3/2017,214506,283833
2/3/2017,214507,29442.7
2/3/2017,214508,54.6
2/3/2017,214509,51984
2/3/2017,214510,480
2/3/2017,214511,1516
2/3/2017,214512,1900
2/3/2017,214513,5600
2/3/2017,214514,4360
2/3/2017,214515,19000
2/3/2017,214516,27693
2/3/2017,214517,13622.5
2/3/2017,214518,7534.6
2/3/2017,214519,1150
2/3/2017,214520,30768
2/3/2017,214521,26352
2/3/2017,214522,6300
2/3/2017,214523,5961.6
2/3/2017,214524,125
2/3/2017,214525,44680
2/3/2017,214526,144.04
2/3/2017,214527,4200
2/3/2017,214528,27720
2/3/2017,214529,8000
2/3/2017,214530,1114.68
2/3/2017,214531,3750
2/3/2017,214532,509224.8
2/3/2017,214533,29376
2/3/2017,214534,12793.11
2/3/2017,214535,2439.6
2/3/2017,214536,109600
2/3/2017,214537,38960
2/3/2017,214538,610457.2
2/3/2017,214539,828
2/3/2017,214540,2052
2/3/2017,214541,2754
2/3/2017,214542,30718.2
2/3/2017,214543,4650
2/3/2017,214544,441.06
2/3/2017,214545,52
2/4/2017,214546,8600
2/4/2017,214547,4184.8
2/4/2017,214548,9304.4
2/4/2017,214549,5400
2/4/2017,214550,5184
2/4/2017,214551,105
2/4/2017,214552,4900
2/4/2017,214553,1731.33
2/6/2017,214554,34534.8
2/6/2017,214555,62360
2/6/2017,214556,244447.5
2/6/2017,214557,60108.6
2/6/2017,214558,4670
2/6/2017,214559,7536.75
2/6/2017,214560,3715.5
2/6/2017,214561,3583
2/6/2017,214562,30806.68
2/6/2017,214563,8818.2
2/6/2017,214564,2600
2/6/2017,214565,18440.24
2/6/2017,214566,13599.6
2/6/2017,214567,36648.8
2/6/2017,214568,4058
2/6/2017,214569,12749.8
2/6/2017,214570,1611
2/6/2017,214571,114
2/6/2017,214572,16054.79
2/6/2017,214573,22597.54
2/6/2017,214574,12112.2
2/6/2017,214575,1340
2/6/2017,214576,190
2/6/2017,214577,1520
2/6/2017,214578,189216
2/6/2017,214579,413032
2/6/2017,214580,176100
2/6/2017,214581,198720
2/6/2017,214582,7649
2/6/2017,214583,5472
2/6/2017,214584,50400
2/6/2017,214585,94125.6
2/6/2017,214586,28423.34
2/6/2017,214587,13738.6
2/6/2017,214588,2689.02
2/6/2017,214589,4792.68
2/6/2017,214590,3550
2/6/2017,214591,3300
2/6/2017,214592,11677
2/6/2017,214593,22511.28
2/6/2017,214594,6500
2/6/2017,214595,779.25
2/6/2017,214596,425
2/6/2017,214597,31088.8
2/6/2017,214598,13248
2/6/2017,214599,2607.7
2/6/2017,214600,3647.1
2/6/2017,214601,4634.7
2/6/2017,214602,431.38
2/6/2017,214603,29.55
2/6/2017,214604,66960
2/6/2017,214605,168588
2/6/2017,214606,60909.2
2/6/2017,214607,4400
2/6/2017,214608,7604.4
2/6/2017,214609,17500
2/6/2017,214610,8568
2/6/2017,214611,47760
2/6/2017,214612,51696
2/7/2017,214614,32500
2/7/2017,214615,181200
2/7/2017,214616,2474
2/7/2017,214617,93850
2/7/2017,214618,138551.04
2/7/2017,214619,114432.8
2/7/2017,214620,48112
2/7/2017,214621,1224
2/7/2017,214622,97.82
2/7/2017,214623,33697
2/7/2017,214624,1548
2/7/2017,214625,118800
2/7/2017,214626,21856.64
2/7/2017,214627,1390
2/7/2017,214628,406.52
2/7/2017,214629,20281
2/7/2017,214630,19173.6
2/7/2017,214631,7500
2/7/2017,214632,43884.2
2/7/2017,214633,18998.64
2/7/2017,214634,267565.8
2/7/2017,214635,8183.84
2/7/2017,214636,138.46
2/7/2017,214637,3608.04
2/7/2017,214638,2889.8
2/7/2017,214639,508.68
2/7/2017,214640,182966.4
2/7/2017,214641,34848
2/7/2017,214642,38755
2/7/2017,214643,1900
2/7/2017,214644,10000
2/7/2017,214645,26496
2/7/2017,214646,7600
2/7/2017,214647,17402.4
2/7/2017,214648,217482
2/7/2017,214649,24274
2/7/2017,214650,20672.88
2/7/2017,214651,3172.93
2/7/2017,214652,26500
2/7/2017,214653,52000
2/7/2017,214654,317164
2/7/2017,214655,17280
2/7/2017,214656,7948.8
2/7/2017,214657,3096
2/7/2017,214658,50653.64
2/7/2017,214659,1368
2/7/2017,214660,19500
2/7/2017,214661,18724.32
2/8/2017,214662,32659.2
2/8/2017,214663,69131.32
2/8/2017,214664,1404
2/8/2017,214665,34290
2/8/2017,214666,979.34
2/8/2017,214667,82114.4
2/8/2017,214668,50954.5
2/8/2017,214669,320
2/8/2017,214670,157776
2/8/2017,214671,212100
2/8/2017,214672,26000
2/8/2017,214673,4104
2/8/2017,214674,27550
2/8/2017,214675,20732.8
2/8/2017,214676,12566.25
2/8/2017,214677,2918
2/8/2017,214678,50.55
2/8/2017,214679,365
2/8/2017,214680,330
2/8/2017,214681,17110
2/8/2017,214682,5476.32
2/8/2017,214683,11773
2/8/2017,214684,2085
2/8/2017,214685,700
2/8/2017,214686,47040
2/8/2017,214687,6900
2/8/2017,214688,55489.2
2/8/2017,214689,5440
2/8/2017,214690,47437.53
2/8/2017,214691,8052.8
2/8/2017,214692,2375
2/8/2017,214693,14760
2/8/2017,214694,23328
2/8/2017,214695,1356
2/8/2017,214696,18213.04
2/8/2017,214697,17103.2
2/8/2017,214698,11779
2/8/2017,214699,1300
2/8/2017,214700,103.5
2/8/2017,214701,91500
2/8/2017,214702,29520
2/8/2017,214703,14356.8
2/8/2017,214704,132480
2/8/2017,214705,6462.72
2/8/2017,214706,2210
2/8/2017,214707,67200
2/8/2017,214708,30528
2/8/2017,214709,142622.4
2/8/2017,214710,5112
2/8/2017,214711,249.3
2/9/2017,214712,43500
2/9/2017,214713,32400
2/9/2017,214714,3103.5
2/9/2017,214715,17585
2/9/2017,214716,378.5
2/9/2017,214717,135
2/9/2017,214718,6912
2/9/2017,214719,4285.44
2/9/2017,214720,6928.9
2/9/2017,214721,50724.16
2/9/2017,214722,15329.68
2/9/2017,214723,2502
2/9/2017,214724,125
2/9/2017,214725,16986.88
2/9/2017,214726,3762.5
2/9/2017,214731,5089.25
2/9/2017,214732,5224
2/9/2017,214733,3493.8
2/9/2017,214734,4552.5
2/9/2017,214735,888691.75
2/9/2017,214736,4343.3
2/9/2017,214737,532.5
2/9/2017,214738,5400
2/9/2017,214739,19600
2/9/2017,214740,134400
2/9/2017,214741,189286
2/9/2017,214742,36000
2/9/2017,214743,17175
2/9/2017,214744,28044
2/9/2017,214745,3537.36
2/9/2017,214746,25882
2/9/2017,214747,5680
2/9/2017,214748,4381
2/9/2017,214749,4051.55
2/9/2017,214750,304700
2/9/2017,214751,3041.75
2/9/2017,214752,114
2/9/2017,214753,2600
2/9/2017,214754,34977.36
2/9/2017,214755,15422.4
2/9/2017,214756,774
2/9/2017,214757,23550.64
2/9/2017,214758,27084
2/9/2017,214759,93560
2/9/2017,214760,28408.8
2/9/2017,214761,6684.64
2/9/2017,214762,24102.4
2/9/2017,214763,2296.1
2/9/2017,214764,26880
2/9/2017,214765,65805.08
2/9/2017,214766,9087
2/9/2017,214767,50778.24
2/9/2017,214768,284988.96
2/9/2017,214769,92696.4
2/9/2017,214770,61113.6
2/9/2017,214771,222976.64
2/9/2017,214772,26965.28
2/9/2017,214773,141442
2/9/2017,214774,12780
2/9/2017,214775,1092
2/9/2017,214776,15234
2/10/2017,214777,2672.2
2/10/2017,214778,4838.5
2/10/2017,214779,832.5
2/10/2017,214780,41773.2
2/10/2017,214781,14971.3
2/10/2017,214782,100434.72
2/10/2017,214783,630
2/10/2017,214784,345158.88
2/10/2017,214785,48015
2/10/2017,214786,84369.6
2/10/2017,214787,8431
2/10/2017,214788,2304
2/10/2017,214789,63300
2/10/2017,214790,3744
2/10/2017,214791,399584.8
2/10/2017,214792,6250
2/10/2017,214793,16632
2/10/2017,214794,36200
2/10/2017,214795,30528
2/10/2017,214796,292915.04
2/10/2017,214797,187.5
2/10/2017,214798,114
2/10/2017,214799,20476.8
2/10/2017,214800,21360
2/10/2017,214801,39312
2/10/2017,214802,32500
2/10/2017,214803,2170
2/10/2017,214804,11175
2/10/2017,214805,8459.25
2/10/2017,214806,10376.7
2/10/2017,214807,6445.3
2/10/2017,214808,11470.78
2/10/2017,214809,1656.3
2/10/2017,214810,980
2/10/2017,214811,238492.8
2/10/2017,214812,45750
2/10/2017,214813,35956.8
2/10/2017,214814,32530
2/10/2017,214815,14688
2/10/2017,214816,283234.4
2/10/2017,214817,1925
2/10/2017,214818,180794.88
2/10/2017,214819,7500
2/10/2017,214820,41072.75
2/10/2017,214821,492
2/10/2017,214822,10950.7
2/10/2017,214823,19900
2/10/2017,214824,330.5
2/11/2017,214825,4000
2/11/2017,214826,30240
2/11/2017,214827,58510.6
2/11/2017,214828,7823.5
2/11/2017,214829,190793.2
2/11/2017,214830,478.26
2/11/2017,214831,650.3
2/11/2017,214832,50000
2/11/2017,214833,26775
2/11/2017,214834,50222.88
2/11/2017,214835,26496
2/11/2017,214836,97.07
2/11/2017,214837,6795.2
2/11/2017,214838,11669.6
2/13/2017,214839,32500
2/13/2017,214840,4104
2/13/2017,214841,44535
2/13/2017,214842,92569
2/13/2017,214843,28525.6
2/13/2017,214844,500
2/13/2017,214845,2651
2/13/2017,214846,4500
2/13/2017,214847,568584
2/13/2017,214849,3375
2/13/2017,214850,3228.44
2/13/2017,214851,1578.42
2/13/2017,214852,675
2/13/2017,214853,222178
2/13/2017,214854,53847.2
2/13/2017,214855,8000
2/13/2017,214856,5345.22
2/13/2017,214857,3101.8
2/13/2017,214858,3165
2/13/2017,214859,4806.32
2/13/2017,214860,1518.6
2/13/2017,214861,6740
2/13/2017,214862,330.5
2/13/2017,214863,157643.6
2/13/2017,214864,46012.32
2/13/2017,214865,151209.6
2/13/2017,214866,167.94
2/13/2017,214867,21.92
2/13/2017,214868,2222
2/13/2017,214869,7221.5
2/13/2017,214870,29323.2
2/13/2017,214871,286
2/13/2017,214872,220
2/13/2017,214873,568.51
2/13/2017,214874,23777.42
2/13/2017,214875,34135.2
2/13/2017,214876,6950
2/13/2017,214877,9110
2/13/2017,214878,15235
2/13/2017,214879,1548
2/13/2017,214880,720
2/13/2017,214881,10440
2/13/2017,214882,60624
2/13/2017,214883,196480
2/14/2017,214884,31216
2/14/2017,214885,500872
2/14/2017,214886,4500
2/14/2017,214887,1290
2/14/2017,214888,135374.4
2/14/2017,214889,46004
2/14/2017,214890,4173.5
2/14/2017,214891,6741.7
2/14/2017,214892,4047.35
2/14/2017,214893,780
2/14/2017,214894,39684.8
2/14/2017,214895,60
2/14/2017,214896,143
2/14/2017,214897,66
2/14/2017,214898,7507.68
2/14/2017,214899,35566
2/14/2017,214900,7156
2/14/2017,214901,4284.3
2/14/2017,214902,1357.4
2/14/2017,214903,2115
2/14/2017,214904,3744.8
2/14/2017,214905,2371.4
2/14/2017,214906,114
2/14/2017,214907,250020
2/14/2017,214908,820.2
2/14/2017,214909,6250
2/14/2017,214910,6810.4
2/14/2017,214911,9590.8
2/14/2017,214912,10805.7
2/14/2017,214913,1264.9
2/14/2017,214914,84240
2/14/2017,214915,12960
2/14/2017,214916,31.05
2/14/2017,214917,62.5
2/14/2017,214918,5886
2/14/2017,214919,222360.8
2/14/2017,214920,66610.1
2/14/2017,214921,13167.3
2/14/2017,214922,316
2/14/2017,214923,188531
2/14/2017,214924,11465.5
2/14/2017,214925,8966.8
2/14/2017,214926,8667.6
2/14/2017,214927,18720
2/14/2017,214928,55440
2/14/2017,214929,6514.56
2/14/2017,214930,19455
2/14/2017,214931,11196
2/14/2017,214932,3014.4
2/14/2017,214933,5750
2/14/2017,214934,4265
2/14/2017,214935,176285.3
2/15/2017,214936,66787.2
2/15/2017,214937,4197.32
2/15/2017,214938,176466.72
2/15/2017,214939,36730.4
2/15/2017,214940,23078.04
2/15/2017,214941,5418
2/15/2017,214942,219
2/15/2017,214943,337.5
2/15/2017,214944,198
2/15/2017,214945,93.92
2/15/2017,214946,3872.96
2/15/2017,214947,898
2/15/2017,214948,1782.8
2/15/2017,214949,3108.15
2/15/2017,214950,1852.35
2/15/2017,214951,72776.8
2/15/2017,214952,2283.8
2/15/2017,214953,3772
2/15/2017,214954,471.2
2/15/2017,214955,178602.5
2/15/2017,214956,3384
2/15/2017,214957,162
2/15/2017,214958,56.8
2/15/2017,214959,24768
2/15/2017,214960,3255.36
2/15/2017,214961,645
2/15/2017,214962,4056
2/15/2017,214963,38
2/15/2017,214964,864
2/15/2017,214965,670519.2
2/15/2017,214966,227
2/15/2017,214967,508527.2
2/15/2017,214968,27360
2/15/2017,214969,2736
2/15/2017,214970,198
2/15/2017,214971,219
2/15/2017,214972,15570.71
2/15/2017,214973,4203
2/15/2017,214974,22552.5
2/15/2017,214975,531.49
2/15/2017,214976,2600
2/15/2017,214977,70247.6
2/15/2017,214978,2250
2/15/2017,214979,22665.6
2/15/2017,214980,16350.3
2/15/2017,214981,117813.12
2/15/2017,214982,6223
2/15/2017,214983,1368.6
2/15/2017,214984,32403.4
2/15/2017,214985,719000
2/15/2017,214986,21715.2
2/15/2017,214987,64960
2/15/2017,214988,44000
2/15/2017,214989,46000
2/15/2017,214990,146
2/15/2017,214991,3988.8
2/15/2017,214992,132
2/15/2017,214993,26300.16
2/15/2017,214994,1950
2/15/2017,214995,21646
2/16/2017,214996,5206.84
2/16/2017,214997,3736
2/16/2017,214998,4144
2/16/2017,214999,6031.05
2/16/2017,215000,359.79
2/16/2017,215001,15032.4
2/16/2017,215002,5054.5
2/16/2017,215003,2971.1
2/16/2017,215004,14132.5
2/16/2017,215005,5510
2/16/2017,215006,1817.5
2/16/2017,215007,496.85
2/16/2017,215008,46852
2/16/2017,215009,177000
2/16/2017,215010,118000
2/16/2017,215011,56299.44
2/16/2017,215012,41569.06
2/16/2017,215013,1953.36
2/16/2017,215014,7789
2/16/2017,215015,6630.34
2/16/2017,215016,118.2
2/16/2017,215017,7200
2/16/2017,215018,49200
2/16/2017,215019,17346.85
2/16/2017,215020,2600
2/16/2017,215021,3795
2/16/2017,215022,47297.24
2/16/2017,215023,460
2/16/2017,215024,2307
2/16/2017,215025,27984.94
2/16/2017,215026,82485
2/16/2017,215027,5136.9
2/16/2017,215028,142.5
2/16/2017,215029,49800
2/16/2017,215030,2307
2/16/2017,215031,27984.94
2/16/2017,215032,31420.72
2/16/2017,215033,835.8
2/16/2017,215034,4614
2/16/2017,215035,50094.68
2/16/2017,215036,3800
2/16/2017,215037,7488
2/16/2017,215038,48.91
2/16/2017,215039,15500
2/16/2017,215040,11431.2
2/16/2017,215041,45814.4
2/16/2017,215042,61017.84
2/16/2017,215043,39386.5
2/16/2017,215044,10121.76
2/16/2017,215045,22671.8
2/16/2017,215046,290880
2/16/2017,215047,10403.6
2/16/2017,215048,495000
2/16/2017,215049,21610.56
2/16/2017,215050,1006.5
2/16/2017,215051,42480
2/17/2017,215052,75600
2/17/2017,215053,90720
2/17/2017,215054,46309.5
2/17/2017,215055,5041.75
2/17/2017,215056,5375
2/17/2017,215057,15120
2/17/2017,215058,961.3
2/17/2017,215059,347.5
2/17/2017,215060,1119.4
2/17/2017,215061,1446
2/17/2017,215062,4288.7
2/17/2017,215063,792
2/17/2017,215064,4905.9
2/17/2017,215065,3275
2/17/2017,215066,118944
2/17/2017,215067,65307.6
2/17/2017,215068,1900
2/17/2017,215069,385.5
2/17/2017,215070,6150
2/17/2017,215071,6150
2/17/2017,215072,120390
2/17/2017,215073,6600.52
2/17/2017,215074,18079.04
2/17/2017,215075,13401.24
2/17/2017,215076,3305.04
2/17/2017,215077,1560
2/17/2017,215078,10584
2/17/2017,215079,6588
2/17/2017,215080,1288.4
2/17/2017,215081,71784
2/17/2017,215082,34704
2/17/2017,215083,244.55
2/17/2017,215084,197622.4
2/17/2017,215085,1402.72
2/17/2017,215086,76
2/17/2017,215087,380
2/17/2017,215088,35
2/17/2017,215089,23907.5
2/17/2017,215090,5851.2
2/17/2017,215091,105
2/17/2017,215092,934.5
2/17/2017,215093,4263
2/17/2017,215094,219
2/17/2017,215095,198
2/17/2017,215096,114.5
2/17/2017,215097,3648
2/18/2017,215098,253.2
2/18/2017,215099,2629.7
2/18/2017,215102,496665.6
2/18/2017,215103,180489.6
